Year,Canada,Mexico,US,Total North America,Argentina,Brazil,Chile,Colombia,Ecuador,Peru,Trinidad & Tobago,Venezuela,Central America,Other Caribbean,Other South America,Total S. & Cent. America,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Lithuania,Luxembourg,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,Other Europe,Total Europe,Azerbaijan,Belarus,Kazakhstan,Russian Federation,Turkmenistan,USSR,Uzbekistan,Other CIS,Total CIS,Iran,Iraq,Israel,Kuwait,Oman,Qatar,Saudi Arabia,United Arab Emirates,Other Middle East,Total Middle East,Algeria,Egypt,Morocco,South Africa,Eastern Africa,Middle Africa,Western Africa,Other Northern Africa,Other Southern Africa,Total Africa,Australia,Bangladesh,China,China Hong Kong SAR,India,Indonesia,Japan,Malaysia,New Zealand,Pakistan,Philippines,Singapore,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,Other Asia Pacific,Total Asia Pacific,Total World,OECD,Non-OECD,European Union
2007,3915.8444834200836,2068.45872735765,27063.786682521695,33048.08989329944,865.645490129095,2817.879637317712,369.2986024687016,392.271208367478,134.25255627012803,180.28452495807832,221.53738749034076,1002.8002200422917,271.43677291223844,489.00838914763847,293.74706292603094,7038.161852029733,411.9920750616893,763.4690367732078,232.76490143058888,108.45485207119026,34.98660255695123,523.7052843020208,238.63371371986733,73.75528036579405,382.1924242866413,3072.351772217095,3893.4248215989765,419.35041038085575,298.0854973136959,45.020457639721634,197.324370327807,2148.299543814668,45.92615968116472,98.10395207022917,50.125651329770875,1107.5240517841792,32.974599349840766,551.2713081489098,1113.815314565946,297.06833976282314,451.1921455760358,206.62884313481013,85.4671684469069,1846.8264561296985,649.4783879792571,348.59382647950446,1174.3560866701769,1617.8816637111097,2604.628063466195,449.6296134879636,25575.302675635292,151.07112360935793,294.7738953093623,605.1488755097013,7878.334515117376,173.17245289631222,3776.0438257599494,564.303416991669,201.1788077335848,9867.983087167364,2253.9914346011533,302.17913368088836,255.31548199945,311.96031093411415,172.5638294360076,255.3497054065372,1944.0571209950529,818.3610779378447,655.3002596636054,6969.0783546546545,399.6397749928279,784.5793938511373,163.22835577538038,1362.1926118921594,384.2806530453644,148.02336806320952,416.6905363741115,305.3861794564678,41.48753137636895,4005.508404827028,1506.1670400077148,210.1673996873963,25049.294452708054,304.01445927875176,5263.111333578207,1545.1867311307763,6181.80675457606,900.0566110713125,229.46591823051082,724.4105757158462,316.62064648336013,635.40632713237,2750.528332933437,67.44016631262332,1294.335912992227,1079.2432177865935,370.2738668621731,514.6088002945171,48942.13854678194,135446.26281439542,67430.6808144065,68015.58199998894,18772.488949508574
2008,3869.2677228720163,2153.5232487405365,26405.515212277307,32428.306183889865,877.1780686877479,2939.2331294116902,369.305666639957,408.47997784704177,143.2851048577655,194.64411429630098,218.27939094108643,984.1453651265656,280.233479076402,471.34359274451174,304.01833430866054,7190.146223937731,420.00933709679134,775.7340155245502,230.31332913140096,107.86447929753467,35.85529049193088,513.6187705183627,226.6213670179593,67.85399058977586,368.4955388145235,3081.913941967259,3934.6613178913517,411.585084845724,293.8965055393184,56.450769834445545,196.37902983962647,2111.9050874397035,46.24285673498905,97.13305498001839,49.76075321489408,1094.3887956255792,31.932076055552578,564.5225140610264,1133.3119306067044,286.7481958356978,452.447243942826,212.2086017021361,93.64212693713621,1795.815018975087,640.2325665861839,360.18921733209766,1178.3444976487315,1562.0527012998355,2559.329558826783,462.0405206560828,25453.50008686162,152.39287279399696,298.65995762471823,638.1466308014086,7914.625998897813,142.05565888569257,3776.0438257599494,529.1840973485378,192.87252705420383,9867.93774340637,2323.3674354096715,345.9129493788139,262.7449541002353,337.4702098705755,200.78443419747632,283.08170065422496,2128.4638697927694,938.4005354797025,687.7227471543389,7507.948836037807,423.55693970639857,831.838141587902,180.13080497778986,1459.6959390338918,381.05770373783326,162.6295427940589,446.318277681239,316.91697669447825,43.083233510280394,4245.227559723873,1531.7454686440392,222.28945364209252,26019.0012467592,282.85328760357237,5570.696827195494,1563.0291661609726,6073.238351270762,932.6226766858389,230.09772428212335,727.9981697695287,327.3750858442782,677.6433539063215,2796.213941410103,63.57580413178545,1251.60981858275,1079.097792232875,457.2085901107495,536.7536759455875,50343.05043417807,137036.11706803532,66720.36854914975,70315.7485188856,18700.948678273355
2009,3717.6981963629687,2117.2280303431307,25105.530785980474,30940.457012686573,852.5108309680735,2918.5884138478295,354.37240854125173,403.7822643170709,139.80512212515558,198.44006607003956,216.4703418755535,981.8452210523984,274.72708256598094,441.75440024098543,307.0786891813442,7089.374840785682,406.8449566030052,715.8491692042996,202.21456393951306,106.48878796782736,35.00356400875529,492.8109804700711,214.5770304613897,58.71731018204134,341.2877059634599,2909.9735012657325,3692.1802394949527,396.39783498880183,272.6883848990561,56.35503640520229,176.61155321966174,1971.7055245660324,43.82077117462375,90.03387105538705,47.59295566466014,1079.2910639764077,31.449939684880047,521.2537204958347,1093.6165604590926,289.2268136345981,395.30528528934394,192.31780605452303,86.50712875594832,1664.8059928752084,586.7502430173322,359.1567813798887,1194.268078890935,1330.5576366141368,2430.016753763068,469.0478327195479,23954.725379145217,130.85686791314683,282.562546385932,572.6640114926157,7522.189898957211,231.60123596305627,3776.0438257599494,525.1383127257945,186.69061659790788,9451.703490035665,2379.2898112069333,339.51336767418246,255.30804326182727,349.3832522800735,199.19772056924768,287.01283802754523,2205.1382695878538,925.5752727725427,692.0536789910977,7632.472254371303,448.85934181837195,861.6713492360655,175.7896907951724,1453.2136013005734,404.86252925405796,171.91341721660183,417.3551445233184,338.17410389705196,44.81020962454376,4316.649387665756,1509.544568619771,243.67597193627128,27158.8992644558,308.85833866298304,5986.5122924573625,1605.616037212883,5541.613162432,903.0486656497114,229.50472045149786,737.5944408028789,331.2250538590674,728.3265691572295,2811.590707388956,64.45983984859218,1218.3866173783842,1108.3533801601454,467.72538602806617,488.70884631564934,51443.64386281723,134829.02622750745,63479.912501083934,71349.1137264235,17586.40706598422
2010,3752.479712472393,2123.5791662752104,25951.865670077706,31827.92454882531,883.9692788019892,3185.036780468869,363.9476603628985,424.6010343194099,155.1942252368646,225.28638979263218,233.8713631699751,946.3517554050071,286.60071544985874,433.7755488595022,314.3445677453124,7452.979319612317,420.1565622252883,764.7213017987909,211.54092485600134,108.26423024029201,34.05603544363359,513.6489891323967,227.9380571321201,73.14867809034479,371.29062638566916,2997.734614660674,3847.1501965228185,378.43735510619825,277.82704998024474,56.38602622879571,178.30043945549428,2036.7327821310269,49.66994449286808,65.7572099900294,50.115737441804114,1170.6507532676599,34.14748483638918,500.3798126051818,1166.1749428765534,305.0878292077613,398.9329715083846,205.49989375695293,86.66013565425158,1709.8823482804205,623.752269120329,349.7803160432478,1259.8207722189006,1426.914685116641,2481.5329995293196,501.9466584655207,24884.040633802004,128.94139703846025,306.24836478930524,614.3875920393308,7814.577495626787,249.56628378641443,3776.0438257599494,531.1864957760558,190.12792981704507,9835.035558873398,2421.594908832745,380.4246457553041,265.50856446545663,392.96444602601053,236.93104966599586,333.8673907547863,2451.106724503981,972.4917061968195,694.8466367563608,8149.7360729574575,438.9948952186458,895.1117775388482,194.9563958655836,1462.7987970815648,439.9109380392839,190.1463900084431,439.0292046167253,348.8935943162329,40.90950604006286,4450.75149872539,1508.8386435845375,250.17715307699433,29055.609710508044,321.17570203687785,6244.969953680206,1737.8389594603875,5907.57415896667,932.9742828130037,235.12545389050305,740.7604313212847,340.84153653709757,773.3151706441602,3037.2109662434154,69.61589676607029,1306.2759149902602,1181.0454736764743,540.2252402702122,541.5169719028574,54725.091620369036,141325.55925316495,65788.32752655809,75537.23172660684,18301.263603128053
2011,3893.982058364151,2219.9809618047725,25726.065659901924,31840.028680070838,909.0910430311924,3295.7897760629344,385.7118048300383,443.79660953847366,164.64429653528353,248.55608519969718,229.67464201047676,969.9122824156445,293.46927072313946,435.17468606374996,330.1305658146159,7705.951062225247,396.0687593417934,713.5921442684332,224.73294360829968,94.44827656700413,33.72514154255191,501.97576015139384,214.1529964855947,72.96338354016807,349.92290846467995,2882.312305454104,3710.5863520730104,371.28456718106264,269.4639775277862,56.37745650428893,170.26166507970024,1997.9125411469072,44.3360493571797,68.49784094607651,48.82111566590698,1115.0918812593027,34.064378032251575,507.48677084438856,1172.9303752460742,291.0355939683409,408.6752991584827,197.69136371291418,84.13501902734221,1677.6294066134155,614.7169496531467,332.0340930280644,1345.9694569277883,1474.7443652483948,2342.0429247318734,489.7351792505422,24309.419241608262,146.597023932573,300.73288752274834,697.2462347673229,8080.629961394189,276.9983345738482,3776.0438257599494,558.9531958357189,203.41201434903084,10264.569652375429,2529.514169914391,391.37017261772775,270.4796091236165,403.56594307041195,259.68337187613974,390.3950879815315,2557.2910509707885,1020.9313516663813,657.3416337530961,8480.572390974085,464.488278502824,938.0791497966096,204.74746998071296,1444.9584820874393,458.38181089668086,198.9477297543273,479.06737954596986,251.62842536780832,46.02160612025152,4486.320332052624,1558.6023616942193,271.34033151783115,31336.535901484593,329.33106102854236,6586.13418929874,1835.9168026123316,5595.578554714411,949.2023339014247,236.09344284994614,740.2627851524317,347.647494646298,802.5536319803434,3177.89156806413,75.57897390983645,1300.0006939850211,1212.376232046037,597.1419601650808,539.8661050740635,57492.054424125294,144578.91578343176,65107.29487523463,79471.62090819713,17754.15230678156
2012,3905.844144040861,2239.8520804433338,25047.86398684109,31193.560211325286,943.7064967323508,3392.3206897052182,402.74657658833564,471.93308184501853,173.9334351037291,256.7253934711047,226.10153808393164,1015.1113156501943,305.9639099765851,429.6093180121073,335.51072209829016,7953.6624772668665,414.52416946625027,684.9236732674188,213.65844101695802,87.5947089426301,31.60496684505354,499.43832292849265,199.19220361738314,73.48275545681533,340.45876780470905,2881.1747419679227,3761.914780214235,349.30200077956124,251.11597760657767,56.89812409330552,167.46859050273662,1943.8773923163285,45.96274109437131,68.60061794685878,47.95294279833265,1095.6994333560451,31.627125632223226,562.0479049035193,1139.2412455841888,265.7786067216384,392.9603529692928,189.89334083489166,81.7584346561898,1668.3260109883433,652.4464511775172,350.93008681331315,1429.3923006167233,1442.9893435375966,2379.6132749727535,459.2480278381339,24261.097859268313,151.16763040089035,325.29751325004924,733.1697485069435,8128.428793008291,301.9655760467662,3776.0438257599494,543.0623373219526,211.91221049064512,10395.003809025538,2558.023925180761,427.02398099783045,282.9399355519517,414.8775954688077,283.3029043787199,442.7187218270203,2714.2105478194417,1074.0997898837609,622.298869685702,8819.496270793996,507.671870637798,975.215512302888,208.42181158486693,1422.703378863192,479.30662024563765,216.88137993871544,503.5708825769587,300.84221097548465,50.876233462744786,4665.489900588285,1536.1129881019867,294.77424562204004,32624.225842636413,316.4894607718409,6942.567504735795,1895.3010690906615,5552.538154604285,1038.4077303352421,237.84452216814566,687.8360555336518,359.61851615872087,804.3339905309789,3216.4205112149666,77.95245626878807,1288.1269818166327,1301.3629010551635,624.2922845904901,569.2078171913278,59367.41303242714,146655.72356069542,64547.02389395424,82108.69966674117,17574.287091944243
2013,3999.0527315199497,2241.2714436343026,25727.75031637003,31968.074491524287,981.3981608550878,3473.9396730382477,413.759323776149,485.03962383352166,179.50915703905375,262.5814727348687,230.29682402505276,1023.7578554781139,310.83370138089015,417.39755350669236,348.14884456003017,8126.662190227708,411.2033176305288,701.9301220488096,198.10829703726492,96.07299882100706,28.27845392263238,490.22105818396955,207.7835242231915,77.46262390365678,341.80051387018995,2908.4281330922418,3868.5194205347357,328.30332820743666,238.04140746085815,58.716692266928504,164.99734848182496,1858.6002432409518,44.23666983920511,63.40575052308578,45.692364725595304,1062.8850435327963,30.22361248953226,526.9257737673458,1141.948863592557,291.79356116349095,366.6204548696308,194.58703510585542,80.88276411295931,1584.8909258984372,611.2761835246641,360.04595064724845,1419.1321078598858,1369.5684968703133,2371.5957866120903,486.826817191387,24031.005645252306,154.65225283422333,294.82254889153734,736.4636834666005,8032.607018375369,268.2453633007132,3776.0438257599494,545.3394324494599,201.49453495554897,10233.624834273453,2647.917392772116,474.0985657502846,267.76402068268817,424.6424507590685,317.484863100205,480.7583992265488,2731.2203673163476,1133.2446356416485,601.3771119221618,9078.50780717107,536.9768223383364,968.144120681345,213.9791704590829,1429.0052925486393,519.8161664441452,244.86767906204233,508.83790133149347,323.61118200409584,50.853605964000515,4796.091940833179,1555.5861892129865,306.70015245249175,33852.56529220771,325.05481704886546,7172.946286353711,1829.9647713111858,5512.085519067658,1086.737883588569,239.55880328899642,751.7423338116864,385.4168026262558,812.4909467992638,3228.4068743221856,79.21413581859717,1315.7553398398736,1308.7133584348633,659.4433814557779,563.9661273835776,60986.349015024265,149220.3159243063,65176.11060258207,84044.20532172419,17432.603485223175
2014,4007.746457871077,2227.5080779198693,25996.218098646874,32231.472634437836,979.8577156053209,3564.418450020659,409.53393907506563,510.58587949972343,188.5631672239919,268.8290598525507,229.11326195842597,983.080437595656,320.17723218184955,417.7266613620055,340.93283797331713,8212.818642348566,394.79804091024096,650.8717791088953,211.55034779014446,96.00874909827718,28.294396805795394,479.93652577524165,200.00195653662476,74.15771847618875,329.8229119562083,2785.743054286389,3710.4610642223024,307.9102213252157,238.26877689359284,58.629732613898554,164.553028594328,1762.3201660098,40.74748808615493,61.16331133792349,44.27421324609693,1016.3307464883281,27.96435152111956,542.7384506529531,1100.943824748997,297.6808166037879,380.5066589627152,181.11991066321417,82.97150484846613,1555.5512087144893,608.4578547906626,343.72827136419613,1462.1480677161221,1208.370801520078,2240.111982729886,445.2566782149837,23133.39461261332,157.28721629002104,294.94396842874005,773.1457671554169,8057.550257321418,278.0384934200007,3776.0438257599494,563.8139103446032,206.77684326666375,10331.556456226861,2756.6716070573934,471.44808183328576,261.28497247435917,431.84930269585027,315.7976094300717,519.3784533262834,2931.7172326318405,1130.8771994993317,594.4483954787241,9413.472854427138,585.6132815788509,955.8867556147135,217.0250755450693,1445.511213955322,569.6749862398632,257.26581040895,523.256679004114,318.5701848721562,55.193534081342875,4927.997521300383,1566.4581425002477,318.2699996131197,34729.508814889596,317.2357225113227,7656.913881365041,1853.965456389504,5372.655826777146,1097.6155863628996,250.6765183283311,775.9353436688277,405.57893797112314,828.2924751827453,3256.654552065414,85.12164029713968,1344.9880089939538,1350.9866283420363,728.1478735391885,608.6941065600703,62547.69951535771,150798.41223671177,64646.07063359434,86152.34160311744,16829.64551604107
2015,4033.8618788661724,2202.978688795501,25747.033570189535,31983.874137851217,996.9400613455682,3516.9569988659337,414.2298060262207,483.4031816055557,188.0461421273393,281.669482056545,222.30404635301696,969.26709114671,352.6402148298586,432.7029102822496,345.66146833595116,8203.82140297495,394.8444948547431,657.4427102354658,224.68042426353188,91.01988457079791,29.184475637964304,470.7156857539657,194.82131630703518,68.61994933770545,328.89333838719364,2803.133102552623,3780.8582746010607,311.72310027615424,251.03966864609978,61.20731993233448,173.91298847767067,1814.7658603525688,41.74563964643898,63.925448599682944,43.03446577904661,1034.106161040553,29.483153242840586,547.999862073745,1112.3146280628016,291.2280983593234,382.46427447821947,182.98994081652955,74.82730837932584,1574.9622377453811,629.151362821252,336.0969475478147,1606.7419093770377,1003.4079235850426,2275.699312941766,474.4475393188922,23361.488808002607,172.00466283809962,267.0302397994592,642.1933069492517,7930.555338306606,332.8234114521089,3776.0438257599494,538.0925958993969,205.60096525983414,10088.300520504758,2745.520579192969,470.3784829416959,275.6794818244867,448.7595555508406,336.78469020624283,592.2284618349987,3056.6255444662543,1229.609122404744,554.2628929928389,9709.848811415071,617.5181212767816,971.7204088659319,220.85880811768337,1416.6126430061443,593.4888989032189,257.1278995196554,600.64542051722,316.274328582436,55.36282744063295,5049.609356229705,1601.552147428852,385.22651166797345,35134.85814085575,326.4950912054974,7922.427717547338,1882.7941508433353,5296.5236315381035,1114.6879613188967,252.20445225403415,815.8589354077737,444.483940741101,878.402917344129,3314.04210823047,95.5229048084074,1343.7396967524373,1382.1123554755552,829.5058563420047,636.6982639520809,63657.13678371375,152054.07982069202,64805.4155193391,87248.66430135295,17053.013819405824
2016,3979.0174303154895,2252.841814951939,25723.151975580055,31955.01122084748,992.4242032964324,3432.165423064901,433.9033693893739,544.6172789977179,187.40383993359043,298.9378513948636,197.23419107512612,844.187492030717,368.547658094711,447.3181591200947,375.2892117431751,8122.028678140704,407.9835309702963,709.4985058456125,213.11739014039313,94.73056396027853,31.736938197400338,464.37379055832,197.83896373391883,70.76304041142998,334.08334728447784,2754.9928806261887,3842.8837509641253,306.97030158924684,255.49479499318454,61.441675261855096,181.64131845547092,1821.931565089596,44.49915318454925,65.1496807499263,42.45923384026467,1043.621703071704,30.590086357013053,556.0995434108324,1160.687561695517,311.49602242229844,382.57002648767406,184.74372119395707,79.97817969731277,1589.974270875703,617.913341226257,316.1205120985335,1687.1797537231932,1049.9954322053982,2251.7558892426187,503.28425228552516,23667.60072185007,170.48909563528585,272.8419256524498,721.4570620648215,8092.628127976711,329.54184126573614,3776.0438257599494,515.0316553398677,207.3873573764155,10309.377065311286,2878.7944699346554,532.0211541244503,281.28372201391727,443.2887837080844,337.7384048636511,579.3691355571497,3179.8439740826097,1278.2226017614162,544.209622124438,10054.771868170372,616.995844450364,1025.5827552199992,223.32423106940337,1480.3215823772875,585.3516288128675,258.4620723655446,613.2310109204694,324.64919785415884,54.28588457284435,5182.204207642939,1606.7664660900766,385.99610230440464,35278.28070937825,335.11426509508993,8278.461778959701,1888.4818042703573,5228.627579493768,1172.7693024420971,254.93578628326017,888.9876183885964,485.4800159322476,926.7514262827319,3412.5378371987804,104.51660523399268,1352.723703586947,1410.8402106139768,899.5286143005941,682.782652551037,64593.58247840591,153884.57624036877,65138.12454666038,88746.4516937084,17239.434870146782
2017,4039.6054499928214,2295.8225527136397,25819.031130279298,32154.459132985758,991.3971300753745,3462.993286987335,450.34689574079516,549.7021196815148,194.65630066770274,303.5902857747692,209.2869225847222,850.9661978521215,381.9832776909448,431.8016346512764,372.30902673805747,8199.033078444614,417.2041088851104,716.0518876943726,218.17448681010606,94.78340221747061,32.5956869973533,490.58125523742837,198.83214320144015,78.48455302529487,327.215921915694,2734.680007183006,3892.6733677211205,322.17705847513724,269.2934563778919,64.24559678089201,182.40760001114273,1843.1206548947393,48.97815473256185,68.64724700318226,44.354897907834655,1051.377526253294,29.431737964621988,558.883308970658,1205.9007428090808,301.87788625533636,388.9970454957741,194.59469000017037,80.83881539962674,1608.110991308458,637.866409847144,316.8469341029052,1787.4013157675297,975.3308523429079,2252.731565336679,500.48526411642206,23935.176573042387,167.31532387852636,277.8687826317811,776.6764658301953,8141.6603841129945,326.0263178926275,3776.0438257599494,531.6616019634672,215.9199387142964,10437.128815023885,2986.0910351415587,597.8899726307742,286.97934507272277,450.90344278542887,353.3777388992655,561.0346137818042,3181.819342317841,1229.6726196747818,566.5778577968317,10214.345968101008,623.7946725885537,1065.9024090442153,233.8007295719031,1474.5690932993139,625.1226151533834,253.00268056026184,660.8178279257231,321.2215677312881,57.645539240815566,5315.877135115458,1601.9700092241,403.53276298666407,36649.70338510477,359.4946838107944,8594.206362862493,1954.2559031820065,5292.342475226501,1188.3136293349771,259.8358136380969,940.9982187917133,532.6133360736272,949.9961303693387,3446.664646649356,101.64732970900577,1350.7768469010978,1436.727741681198,967.943678610195,823.1185196030611,66854.141473759,157110.1621764721,65798.91047836197,91311.25169811015,17485.005612698453
2018,4076.074053337942,2265.6896634400114,26764.955645235063,33106.719362013006,984.3456247846206,3475.968376111422,468.27768034314033,558.418738517348,205.89234996111475,318.4245463827475,198.09560931586995,718.1981772506958,388.850188381029,442.4576862481084,377.1925936445882,8136.121570940683,408.31299214651585,714.2191700873401,218.817772986889,98.16043715985266,32.462142085514664,489.02323640641333,196.3111107681219,77.87433390363532,333.8409935284415,2785.427908500632,3795.127482645383,324.05034657027136,271.2025802952374,66.45856170317441,186.48525029827903,1853.6402133504052,43.56448608695269,70.79878514715058,46.43095055820127,1025.8938498256675,29.400928314925704,550.1343618120237,1219.6347313416213,307.59785070429444,396.42141654274184,191.295653189871,82.48029188082748,1637.0802843429833,624.8493968987151,321.794945232454,1767.5957230237786,1011.9886057726737,2243.5418150209016,524.4780121542113,23946.3966202861,171.54963150553857,307.25269457470847,803.0811760341435,8441.753049940302,362.993548365302,3776.0438257599494,533.6573872239649,235.6714880377596,10855.958975681719,3087.446509597683,604.674447861014,291.69208066843606,461.7030812422643,375.7425897496263,560.4599738334425,3101.677604905679,1213.7158614500468,555.1025491153101,10252.214698423502,669.6197915587688,1067.1520886777787,241.81400038099673,1418.703877852376,652.8042270568318,263.4365701386112,737.4252880215987,323.8939519995577,59.08287677847776,5433.932672464998,1625.4650571921661,430.49334570291705,38415.93168375562,363.67609727680934,9081.508725765772,2143.716507015693,5264.132517706582,1209.563015690318,258.4940151873808,971.0304779981615,547.2568519692362,950.8334094517738,3505.1890753690236,105.24624848805837,1369.142022582354,1481.8831488337132,1086.14770389137,861.6952136033175,69671.40511748026,161402.7490172903,66774.75315638013,94627.99586091016,17467.55727603783
2019,4051.7171669107984,2239.439354350454,26574.743150026854,32865.89967128811,927.3583588900743,3532.9507327958972,473.9787281503706,563.1923705871114,210.9068872771213,326.5953220587725,188.0387141790831,615.0899837789082,408.71988732025966,453.9751283563038,357.9270029981796,8058.733116392082,429.0276758930675,738.4290677747906,211.54808519212506,95.81319275542769,32.49350127714154,477.90301904084305,192.07124825134045,62.76275999607541,326.9823511143538,2725.8349988855484,3697.410831713892,316.8645585663762,274.8924961539003,63.32812749288382,187.3750034149117,1819.5557059212904,44.83715862302588,70.86557527079505,47.288249066263994,1021.6009721191102,31.0564420454459,515.5345547536219,1184.7482482792964,292.9392368421611,387.3417937254385,184.84892533090283,80.09161077555078,1591.3843822396325,649.7897942950735,335.7898042432562,1834.348422551506,957.6631733318318,2196.601338999965,512.4122611410709,23591.434567077915,179.5520201529221,308.82641516083214,814.015370065276,8378.16963362833,356.94877889484604,3776.0438257599494,534.6295404949454,227.73912373963086,10799.880882136782,3257.9377395351908,641.3408300257663,302.01289523264234,420.1843078744636,373.1504790962735,583.9660857828875,2973.286479698289,1242.4539667730714,554.2640576289535,10348.596841647537,694.3488910778161,1047.6891095803285,263.8409927767115,1481.8710214343162,659.8387559620479,269.08963855634744,768.1362029809891,318.58285334043643,56.55967316140124,5559.957138870395,1680.2556555756503,482.6978929410226,40206.684265422424,344.75306777233703,9310.840942899273,2284.5746396081295,5140.941173647571,1240.763093449194,264.11482822410335,982.5163143202424,563.4267446877907,930.7518706467732,3465.47615805277,107.67673176655593,1344.55885139411,1482.6587097649372,1205.4046608524195,900.7468861990601,71938.84248722435,163163.34470463713,66181.13675928717,96982.20794535,17182.831020137528
2020,3807.711784107672,2064.189748586899,24603.097637010993,30474.99916970555,869.828911785241,3394.3682189425954,442.4776529727182,512.5859400345505,182.47686621246729,278.6087533488186,165.16616222169247,505.00104497012916,373.0875808463879,413.0054221189895,311.8430083519363,7448.449561805526,401.10193824637105,664.0325010024827,195.37428481640654,91.3784698759219,28.281316594366807,442.5664779728107,171.15971134706615,58.78594892854545,313.1712690795923,2454.3303022927867,3447.9603482438242,276.9292441508528,270.3273001957027,57.11240919898799,176.23066765373224,1651.9622776059634,40.854516121755324,70.29448549686194,40.49809143272407,988.6362738915888,27.07006113918302,558.9052416232909,1134.180013131225,265.50864436087494,369.37567892767515,181.12540256370025,77.38492601195185,1439.447173950824,615.8703080432261,308.97173507643276,1803.4489105384682,918.4516228080315,1973.2611668396,496.9907446113837,22010.979463774212,183.10947482096523,286.7827399555197,751.3998369211806,8075.288598961179,422.6981587665,3776.0438257599494,531.7532923620649,227.49943960605796,10478.531541393468,3378.64320741079,553.0819718846577,285.4398692029203,397.37387792153623,359.103120938173,508.1176174359612,2890.9274189923276,1170.8821195634375,529.3169132904136,10072.886116640217,648.898845044316,983.7346599530042,240.36336017630373,1385.8998064369289,635.7589255959194,260.03164276078337,771.1878816038258,289.85189514100847,51.24862204482964,5266.975638756919,1587.0820605173576,457.0722199930408,41513.81072704581,258.17350913010006,8821.111266315114,2112.619870822274,4762.966817633637,1195.112113724787,239.81920133733144,977.2168642056835,512.1898250895805,911.635307527071,3334.190977863358,105.3856642448347,1306.8864388278027,1379.343603055335,1204.9614768755484,925.4063248522269,71604.9842690609,157357.8057611368,61580.89819948994,95776.90756164686,15902.628083334768
2021,3843.6938574782785,2219.266536749646,25945.02668180302,32007.98707603095,965.671783234322,3570.669687887666,476.85701157643695,574.2987095263913,212.21161944175688,317.33968717367276,169.42793732436786,583.3540587976684,419.818307508387,416.4895356789163,331.2291337227181,8037.367471872303,403.6445416263455,738.3942061956673,221.8398528995332,98.31208308873194,29.841983596516588,466.5234404495461,188.20611342943414,61.6256833421261,319.7899536156046,2611.2304218089926,3549.456100217993,302.5121412804688,283.98883791384543,58.11479651236657,179.47488490580218,1760.8045540546927,42.39872706752753,70.14949234746308,43.27490939726711,1015.2715598388055,28.28699684803039,569.0898487576884,1225.8882904018196,266.3542224541209,387.2613259746684,195.22316777608444,76.67123845145686,1542.9287634047134,629.9774340210739,298.7090074331001,1934.3360520317651,934.1819229984287,1999.3777278674477,516.6449946080455,23049.785276617175,195.68217014669108,305.6473411817573,814.7458645935766,8745.490956405263,449.42169372021937,3776.0438257599494,564.1462309138248,231.5438328999826,11306.678089861314,3360.93502950983,577.5722560773538,290.0379645011246,416.78927977785173,394.00691115017025,536.0865430990773,2987.546312853479,1309.517212505985,549.6130120472762,10422.104521522144,703.0685436308,1053.191270757226,268.31255283219434,1389.328952704474,685.9190076512049,271.75715491875815,827.6908166828146,357.86908471872545,55.36250712354394,5612.499891019741,1592.5897725298794,479.4749424207765,43873.07104646309,243.3263259140234,9584.976163344592,2154.9422723746698,4983.8885991179195,1272.3535535815158,235.48653643037756,1083.7887597200483,545.7074862462601,910.7362594791134,3489.738880270836,106.35300184725143,1383.6199509246853,1390.8973875733027,1206.255771919914,972.5415687152083,75509.74827887345,165946.1706057971,64549.32966659969,101396.84093919738,16744.44426593865
